,model,exp_type,name1,name2,swap_names,verb,action,true,pred,prompt,response
0,gpt_neo_1.3b,object-control,Avery,Casey,True,told,to come,Casey,Casey,"You will be given a context and a question.
Context: Avery told Casey to come.

Question: Who was told to come??
Answer: Casey
Question: Who told someone to come?
Answer: Avery
Question:  Who came?
Answer: ","('You will be given a context and a question.\nContext: Avery told Casey to come.\n\nQuestion: Who was told to come??\nAnswer: Casey\nQuestion: Who told someone to come?\nAnswer: Avery\nQuestion:  Who came?\nAnswer: ', 'You will be given a context and a question.\nContext: Avery told Casey to come.\n\nQuestion: Who was told to come??\nAnswer: Casey\nQuestion: Who told someone to come?\nAnswer: Avery\nQuestion:  Who came?\nAnswer:  Casey\nQuestion:  Who told Casey to come?\nAnswer:  Avery\nQuestion:  Who came?\nAnswer:  Casey\nQuestion:  Who told Casey to come?\nAnswer:  Avery')"
1,gpt_neo_1.3b,object-control,Avery,Casey,False,told,to come,Casey,Casey,"You will be given a context and a question.
Context: Avery told Casey to come.

Question: Who was told to come??
Answer: Casey
Question: Who told someone to come?
Answer: Avery
Question:  Who came?
Answer: ","('You will be given a context and a question.\nContext: Avery told Casey to come.\n\nQuestion: Who was told to come??\nAnswer: Casey\nQuestion: Who told someone to come?\nAnswer: Avery\nQuestion:  Who came?\nAnswer: ', 'You will be given a context and a question.\nContext: Avery told Casey to come.\n\nQuestion: Who was told to come??\nAnswer: Casey\nQuestion: Who told someone to come?\nAnswer: Avery\nQuestion:  Who came?\nAnswer:  Casey\nQuestion:  Who told Casey to come?\nAnswer:  Avery\nQuestion:  Who came?\nAnswer:  Casey\nQuestion:  Who told Casey to come?\nAnswer:  Avery')"
2,gpt_neo_1.3b,object-control,Avery,Casey,True,told,to go,Casey,Avery,"You will be given a context and a question.
Context: Avery told Casey to go.

Question: Who told someone to go?
Answer: Avery
Question: Who was told to go??
Answer: Casey
Question:  Who went?
Answer: ","('You will be given a context and a question.\nContext: Avery told Casey to go.\n\nQuestion: Who told someone to go?\nAnswer: Avery\nQuestion: Who was told to go??\nAnswer: Casey\nQuestion:  Who went?\nAnswer: ', 'You will be given a context and a question.\nContext: Avery told Casey to go.\n\nQuestion: Who told someone to go?\nAnswer: Avery\nQuestion: Who was told to go??\nAnswer: Casey\nQuestion:  Who went?\nAnswer:  Avery\nQuestion:  Who told Avery to go?\nAnswer:  Casey\nQuestion:  Who told Casey to go?\nAnswer:  Avery\nQuestion:  Who told Casey to go?\nAnswer')"
3,gpt_neo_1.3b,object-control,Avery,Casey,False,told,to go,Casey,Casey,"You will be given a context and a question.
Context: Avery told Casey to go.

Question: Who was told to go??
Answer: Casey
Question: Who told someone to go?
Answer: Avery
Question:  Who went?
Answer: ","('You will be given a context and a question.\nContext: Avery told Casey to go.\n\nQuestion: Who was told to go??\nAnswer: Casey\nQuestion: Who told someone to go?\nAnswer: Avery\nQuestion:  Who went?\nAnswer: ', 'You will be given a context and a question.\nContext: Avery told Casey to go.\n\nQuestion: Who was told to go??\nAnswer: Casey\nQuestion: Who told someone to go?\nAnswer: Avery\nQuestion:  Who went?\nAnswer:  Casey\nQuestion:  Who told Casey to go?\nAnswer:  Avery\nQuestion:  Who told Casey to go?\nAnswer:  Casey\nQuestion:  Who told Casey to go?\nAnswer')"
4,gpt_neo_1.3b,object-control,Avery,Casey,True,told,to read,Casey,Casey,"You will be given a context and a question.
Context: Avery told Casey to read.

Question: Who was told to read??
Answer: Casey
Question: Who told someone to read?
Answer: Avery
Question:  Who read?
Answer: ","('You will be given a context and a question.\nContext: Avery told Casey to read.\n\nQuestion: Who was told to read??\nAnswer: Casey\nQuestion: Who told someone to read?\nAnswer: Avery\nQuestion:  Who read?\nAnswer: ', 'You will be given a context and a question.\nContext: Avery told Casey to read.\n\nQuestion: Who was told to read??\nAnswer: Casey\nQuestion: Who told someone to read?\nAnswer: Avery\nQuestion:  Who read?\nAnswer:  Casey\nQuestion:  Who read?\nAnswer:  Avery\nQuestion:  Who read?\nAnswer:  Casey\nQuestion:  Who read?\nAnswer:  Avery\nQuestion:  Who read')"
5,gpt_neo_1.3b,object-control,Avery,Casey,False,told,to read,Casey,Avery,"You will be given a context and a question.
Context: Avery told Casey to read.

Question: Who told someone to read?
Answer: Avery
Question: Who was told to read??
Answer: Casey
Question:  Who read?
Answer: ","('You will be given a context and a question.\nContext: Avery told Casey to read.\n\nQuestion: Who told someone to read?\nAnswer: Avery\nQuestion: Who was told to read??\nAnswer: Casey\nQuestion:  Who read?\nAnswer: ', 'You will be given a context and a question.\nContext: Avery told Casey to read.\n\nQuestion: Who told someone to read?\nAnswer: Avery\nQuestion: Who was told to read??\nAnswer: Casey\nQuestion:  Who read?\nAnswer:  Avery\nQuestion:  Who was told to read?\nAnswer:  Casey\nQuestion:  Who was told to read?\nAnswer:  Avery\nQuestion:  Who was told to read?\nAnswer')"
6,gpt_neo_1.3b,object-control,Avery,Casey,True,told,to run,Casey,Casey,"You will be given a context and a question.
Context: Avery told Casey to run.

Question: Who was told to run??
Answer: Casey
Question: Who told someone to run?
Answer: Avery
Question:  Who ran?
Answer: ","('You will be given a context and a question.\nContext: Avery told Casey to run.\n\nQuestion: Who was told to run??\nAnswer: Casey\nQuestion: Who told someone to run?\nAnswer: Avery\nQuestion:  Who ran?\nAnswer: ', 'You will be given a context and a question.\nContext: Avery told Casey to run.\n\nQuestion: Who was told to run??\nAnswer: Casey\nQuestion: Who told someone to run?\nAnswer: Avery\nQuestion:  Who ran?\nAnswer:  Casey\nQuestion:  Who ran?\nAnswer:  Avery\nQuestion:  Who ran?\nAnswer:  Casey\nQuestion:  Who ran?\nAnswer:  Avery\nQuestion:  Who ran')"
7,gpt_neo_1.3b,object-control,Avery,Casey,False,told,to run,Casey,Casey,"You will be given a context and a question.
Context: Avery told Casey to run.

Question: Who was told to run??
Answer: Casey
Question: Who told someone to run?
Answer: Avery
Question:  Who ran?
Answer: ","('You will be given a context and a question.\nContext: Avery told Casey to run.\n\nQuestion: Who was told to run??\nAnswer: Casey\nQuestion: Who told someone to run?\nAnswer: Avery\nQuestion:  Who ran?\nAnswer: ', 'You will be given a context and a question.\nContext: Avery told Casey to run.\n\nQuestion: Who was told to run??\nAnswer: Casey\nQuestion: Who told someone to run?\nAnswer: Avery\nQuestion:  Who ran?\nAnswer:  Casey\nQuestion:  Who ran?\nAnswer:  Avery\nQuestion:  Who ran?\nAnswer:  Casey\nQuestion:  Who ran?\nAnswer:  Avery\nQuestion:  Who ran')"
8,gpt_neo_1.3b,object-control,Avery,Casey,True,told,to call,Casey,Avery,"You will be given a context and a question.
Context: Avery told Casey to call.

Question: Who told someone to call?
Answer: Avery
Question: Who was told to call??
Answer: Casey
Question:  Who called?
Answer: ","('You will be given a context and a question.\nContext: Avery told Casey to call.\n\nQuestion: Who told someone to call?\nAnswer: Avery\nQuestion: Who was told to call??\nAnswer: Casey\nQuestion:  Who called?\nAnswer: ', 'You will be given a context and a question.\nContext: Avery told Casey to call.\n\nQuestion: Who told someone to call?\nAnswer: Avery\nQuestion: Who was told to call??\nAnswer: Casey\nQuestion:  Who called?\nAnswer:  Avery\nQuestion:  Who called?\nAnswer:  Casey\nQuestion:  Who called?\nAnswer:  Avery\nQuestion:  Who called?\nAnswer:  Casey\nQuestion:  Who called')"
9,gpt_neo_1.3b,object-control,Avery,Casey,False,told,to call,Casey,Avery,"You will be given a context and a question.
Context: Avery told Casey to call.

Question: Who told someone to call?
Answer: Avery
Question: Who was told to call??
Answer: Casey
Question:  Who called?
Answer: ","('You will be given a context and a question.\nContext: Avery told Casey to call.\n\nQuestion: Who told someone to call?\nAnswer: Avery\nQuestion: Who was told to call??\nAnswer: Casey\nQuestion:  Who called?\nAnswer: ', 'You will be given a context and a question.\nContext: Avery told Casey to call.\n\nQuestion: Who told someone to call?\nAnswer: Avery\nQuestion: Who was told to call??\nAnswer: Casey\nQuestion:  Who called?\nAnswer:  Avery\nQuestion:  Who called?\nAnswer:  Casey\nQuestion:  Who called?\nAnswer:  Avery\nQuestion:  Who called?\nAnswer:  Casey\nQuestion:  Who called')"
10,gpt_neo_1.3b,object-control,Avery,Casey,True,ordered,to come,Casey,Avery,"You will be given a context and a question.
Context: Avery ordered Casey to come.

Question: Who ordered someone to come?
Answer: Avery
Question: Who was ordered to come??
Answer: Casey
Question:  Who came?
Answer: ","('You will be given a context and a question.\nContext: Avery ordered Casey to come.\n\nQuestion: Who ordered someone to come?\nAnswer: Avery\nQuestion: Who was ordered to come??\nAnswer: Casey\nQuestion:  Who came?\nAnswer: ', 'You will be given a context and a question.\nContext: Avery ordered Casey to come.\n\nQuestion: Who ordered someone to come?\nAnswer: Avery\nQuestion: Who was ordered to come??\nAnswer: Casey\nQuestion:  Who came?\nAnswer:  Avery\nQuestion:  Who came?\nAnswer:  Casey\nQuestion:  Who came?\nAnswer:  Avery\nQuestion:  Who came?\nAnswer:  Casey\nQuestion:  Who came')"
11,gpt_neo_1.3b,object-control,Avery,Casey,False,ordered,to come,Casey,Casey,"You will be given a context and a question.
Context: Avery ordered Casey to come.

Question: Who was ordered to come??
Answer: Casey
Question: Who ordered someone to come?
Answer: Avery
Question:  Who came?
Answer: ","('You will be given a context and a question.\nContext: Avery ordered Casey to come.\n\nQuestion: Who was ordered to come??\nAnswer: Casey\nQuestion: Who ordered someone to come?\nAnswer: Avery\nQuestion:  Who came?\nAnswer: ', 'You will be given a context and a question.\nContext: Avery ordered Casey to come.\n\nQuestion: Who was ordered to come??\nAnswer: Casey\nQuestion: Who ordered someone to come?\nAnswer: Avery\nQuestion:  Who came?\nAnswer:  Casey\nQuestion:  Who came?\nAnswer:  Avery\nQuestion:  Who came?\nAnswer:  Casey\nQuestion:  Who came?\nAnswer:  Avery\nQuestion:  Who came')"
12,gpt_neo_1.3b,object-control,Avery,Casey,True,ordered,to go,Casey,Avery,"You will be given a context and a question.
Context: Avery ordered Casey to go.

Question: Who ordered someone to go?
Answer: Avery
Question: Who was ordered to go??
Answer: Casey
Question:  Who went?
Answer: ","('You will be given a context and a question.\nContext: Avery ordered Casey to go.\n\nQuestion: Who ordered someone to go?\nAnswer: Avery\nQuestion: Who was ordered to go??\nAnswer: Casey\nQuestion:  Who went?\nAnswer: ', 'You will be given a context and a question.\nContext: Avery ordered Casey to go.\n\nQuestion: Who ordered someone to go?\nAnswer: Avery\nQuestion: Who was ordered to go??\nAnswer: Casey\nQuestion:  Who went?\nAnswer:  Avery\nQuestion:  Who was ordered to go?\nAnswer:  Casey\nQuestion:  Who went?\nAnswer:  Avery\nQuestion:  Who was ordered to go?\nAnswer:  Casey')"
13,gpt_neo_1.3b,object-control,Avery,Casey,False,ordered,to go,Casey,Casey,"You will be given a context and a question.
Context: Avery ordered Casey to go.

Question: Who was ordered to go??
Answer: Casey
Question: Who ordered someone to go?
Answer: Avery
Question:  Who went?
Answer: ","('You will be given a context and a question.\nContext: Avery ordered Casey to go.\n\nQuestion: Who was ordered to go??\nAnswer: Casey\nQuestion: Who ordered someone to go?\nAnswer: Avery\nQuestion:  Who went?\nAnswer: ', 'You will be given a context and a question.\nContext: Avery ordered Casey to go.\n\nQuestion: Who was ordered to go??\nAnswer: Casey\nQuestion: Who ordered someone to go?\nAnswer: Avery\nQuestion:  Who went?\nAnswer:  Casey\nQuestion:  Who ordered Casey to go?\nAnswer:  Avery\nQuestion:  Who went?\nAnswer:  Casey\nQuestion:  Who ordered Casey to go?\nAnswer:  Avery')"
14,gpt_neo_1.3b,object-control,Avery,Casey,True,ordered,to read,Casey,Casey,"You will be given a context and a question.
Context: Avery ordered Casey to read.

Question: Who was ordered to read??
Answer: Casey
Question: Who ordered someone to read?
Answer: Avery
Question:  Who read?
Answer: ","('You will be given a context and a question.\nContext: Avery ordered Casey to read.\n\nQuestion: Who was ordered to read??\nAnswer: Casey\nQuestion: Who ordered someone to read?\nAnswer: Avery\nQuestion:  Who read?\nAnswer: ', 'You will be given a context and a question.\nContext: Avery ordered Casey to read.\n\nQuestion: Who was ordered to read??\nAnswer: Casey\nQuestion: Who ordered someone to read?\nAnswer: Avery\nQuestion:  Who read?\nAnswer:  Casey\nQuestion:  Who read?\nAnswer:  Avery\nQuestion:  Who read?\nAnswer:  Casey\nQuestion:  Who read?\nAnswer:  Avery\nQuestion:  Who read')"
