,model,exp_type,prompt,pred,true,response
0,gpt_neo_1.3b,change_of_state_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""She said a shower would be grand .""
Question: In the event ""said"", does the state of the participant ""She"" change?
Answer: 
No
Sentence: ""Police said Bernard confessed to detectives that he had sex with a young girl in November 2002 and admitted to knowing about sexual acts involving children and a dog that occurred at Hosanna Church .""
Question: In the event ""involving"", does the state of the participant ""children"" change?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""She said a shower would be grand.""
Question: In the event ""said"", does the state of the participant ""She"" change?
Answer: 
No
Sentence: ""Police said Bernard confessed to detectives that he had sex with a young girl in November 2002 and admitted to knowing about sexual acts involving children and a dog that occurred at Hosanna Church.""
Question: In the event ""involving"", does the state of the participant ""children"" change?
Answer: 
Yes
Sentence: ""The police said Bernard confessed to detectives that he had sex with a young girl in November 2002 and admitted to knowing about sexual acts involving children and a dog that occurred at Hosanna Church.""
Question: In the event ""said"", does the state of the participant ""children"" change?
Answer: 
No
Sentence: ""The police said Bernard confessed to detectives that"
1,gpt_neo_1.3b,change_of_state_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""they do that whole thing where you sandwich the pepperoni between layers of cheese for + 32 delicious .""
Question: In the event ""do"", does the state of the participant ""they"" change?
Answer: 
No
Sentence: ""'' It was the first time that Bush totally focused on the Taliban threat rather than Al Qaeda with the Pakistanis , '' says a Western diplomat .""
Question: In the event ""focused"", does the state of the participant ""Bush"" change?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""they do that whole thing where you sandwich the pepperoni between layers of cheese for + 32 delicious.""
Question: In the event ""do"", does the state of the participant ""they"" change?
Answer: 
No
Sentence: ""'' It was the first time that Bush totally focused on the Taliban threat rather than Al Qaeda with the Pakistanis, '' says a Western diplomat.""
Question: In the event ""focused"", does the state of the participant ""Bush"" change?
Answer: 
Yes
Sentence: ""The Taliban were the first to be targeted by the US in the war on terror.""
Question: In the event ""targeted"", does the state of the participant ""the Taliban"" change?
Answer: 
No
Sentence: ""The Taliban were the first to be targeted by the US in the war on terror.""
Question: In the event"
2,gpt_neo_1.3b,change_of_state_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: """" The governor believes it was the defining moment , when what was a mounting problem turned into an instant crisis , "" Maviglio said .""
Question: In the event ""turned"", does the state of the participant ""what"" change?
Answer: 
Yes
Sentence: ""Upon the same day he conquered Darius , won a great victory at sea , & died the same day .""
Question: In the event ""conquered"", does the state of the participant ""Darius"" change?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: """" The governor believes it was the defining moment, when what was a mounting problem turned into an instant crisis, "" Maviglio said.""
Question: In the event ""turned"", does the state of the participant ""what"" change?
Answer: 
Yes
Sentence: ""Upon the same day he conquered Darius, won a great victory at sea, & died the same day.""
Question: In the event ""conquered"", does the state of the participant ""Darius"" change?
Answer: 
Yes
Sentence: ""The king of Persia, who had been a great warrior, was killed by Darius.""
Question: In the event ""killed"", does the state of the participant ""Darius"" change?
Answer: 
Yes
Sentence: ""The king of Persia, who had been a great warrior, was killed by Darius.""
Question: In"
3,gpt_neo_1.3b,change_of_state_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""Tamils feel that the proposed defense agreement between India and Sri Lanka would encourage Sinhala rulers to prepare for another war abandoning the current peace process""
Question: In the event ""abandoning"", does the state of the participant ""process"" change?
Answer: 
Yes
Sentence: ""There are so many things to do that you will only use your room for sleeping and the extra cost of the balcony is wasted .""
Question: In the event ""are"", does the state of the participant ""things"" change?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""Tamils feel that the proposed defense agreement between India and Sri Lanka would encourage Sinhala rulers to prepare for another war abandoning the current peace process""
Question: In the event ""abandoning"", does the state of the participant ""process"" change?
Answer: 
Yes
Sentence: ""There are so many things to do that you will only use your room for sleeping and the extra cost of the balcony is wasted.""
Question: In the event ""are"", does the state of the participant ""things"" change?
Answer: 
Yes
Sentence: ""The new government is not ready to take the decision to withdraw from the agreement.""
Question: In the event ""not"", does the state of the participant ""decide"" to withdraw from the agreement?
Answer: 
No
Sentence: ""The new government is not ready to take the decision to withdraw"
4,gpt_neo_1.3b,change_of_state_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""I took the original piece of metal and rigged it to make due since I had to complete the job .""
Question: In the event ""rigged"", does the state of the participant ""it"" change?
Answer: 
Yes
Sentence: ""This e-mail is sent by a law firm and contains information that may be privileged and confidential .""
Question: In the event ""sent"", does the state of the participant ""e-mail"" change?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""I took the original piece of metal and rigged it to make due since I had to complete the job.""
Question: In the event ""rigged"", does the state of the participant ""it"" change?
Answer: 
Yes
Sentence: ""This e-mail is sent by a law firm and contains information that may be privileged and confidential.""
Question: In the event ""sent"", does the state of the participant ""e-mail"" change?
Answer: 
Yes

A:

The sentence is ambiguous. 

I took the original piece of metal and rigged it to make due since I had to complete the job.

The original piece of metal is the subject of the sentence. 

I took the original piece of metal and rigged it to make due since I had to complete the job.

The original piece of metal is the object"
5,gpt_neo_1.3b,change_of_state_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""My brother said they only had full - auto and semiautomatic during Vietnam .""
Question: In the event ""said"", does the state of the participant ""brother"" change?
Answer: 
No
Sentence: ""I love the location and the apartment !!""
Question: In the event ""love"", does the state of the participant ""location"" change?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""My brother said they only had full - auto and semiautomatic during Vietnam.""
Question: In the event ""said"", does the state of the participant ""brother"" change?
Answer: 
No
Sentence: ""I love the location and the apartment!!""
Question: In the event ""love"", does the state of the participant ""location"" change?
Answer: 
Yes
Sentence: ""I love the location and the apartment!!""
Question: In the event ""love"", does the state of the participant ""location"" change?
Answer: 
No
Sentence: ""My brother said they only had full - auto and semiautomatic during Vietnam.""
Question: In the event ""said"", does the state of the participant ""brother"" change?
Answer: 
No
Sentence: ""My brother said they only had full -"
6,gpt_neo_1.3b,change_of_state_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""The initial reservoir reports estimate reserves of 80 - 120 million barrels of sour crude and they estimate initial production to be 40,000 bpd starting in 1Q 2003 .""
Question: In the event ""estimate"", does the state of the participant ""they"" change?
Answer: 
No
Sentence: ""I love the location and the apartment !!""
Question: In the event ""love"", does the state of the participant ""location"" change?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""The initial reservoir reports estimate reserves of 80 - 120 million barrels of sour crude and they estimate initial production to be 40,000 bpd starting in 1Q 2003.""
Question: In the event ""estimate"", does the state of the participant ""they"" change?
Answer: 
No
Sentence: ""I love the location and the apartment!!""
Question: In the event ""love"", does the state of the participant ""location"" change?
Answer: 
Yes
Sentence: ""I love the location and the apartment!!""
Question: In the event ""love"", does the state of the participant ""location"" change?
Answer: 
No
Sentence: ""I love the location and the apartment!!""
Question: In the event ""love"", does the state of the participant ""location"" change?
Answer: 
Yes
Sentence:"
7,gpt_neo_1.3b,change_of_state_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""On August 21st , 2009 I ordered furniture from Hickory Furniture Mart and contracted for HDS to deliver it .""
Question: In the event ""deliver"", does the state of the participant ""it"" change?
Answer: 
No
Sentence: ""Is there any other way to communicate or do your friends only understand text .""
Question: In the event ""understand"", does the state of the participant ""text"" change?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""On August 21st, 2009 I ordered furniture from Hickory Furniture Mart and contracted for HDS to deliver it.""
Question: In the event ""deliver"", does the state of the participant ""it"" change?
Answer: 
No
Sentence: ""Is there any other way to communicate or do your friends only understand text.""
Question: In the event ""understand"", does the state of the participant ""text"" change?
Answer: 
No
Sentence: ""I have a friend who is a lawyer and he is very good at explaining things to me.""
Question: In the event ""explain"", does the state of the participant ""text"" change?
Answer: 
No
Sentence: ""I have a friend who is a lawyer and he is very good at explaining things to me.""
Question: In the event ""explain"", does"
8,gpt_neo_1.3b,change_of_state_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""The pictures are broadcast at a rate of about 60 Hz , which is how fast they need to move for us to see them as a moving , flawless picture .""
Question: In the event ""broadcast"", does the state of the participant ""pictures"" change?
Answer: 
Yes
Sentence: ""He eats all of his grain but it just takes him a while to get it chewed because of the lack of muscle in his jaws .""
Question: In the event ""eats"", does the state of the participant ""all"" change?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""The pictures are broadcast at a rate of about 60 Hz, which is how fast they need to move for us to see them as a moving, flawless picture.""
Question: In the event ""broadcast"", does the state of the participant ""pictures"" change?
Answer: 
Yes
Sentence: ""He eats all of his grain but it just takes him a while to get it chewed because of the lack of muscle in his jaws.""
Question: In the event ""eats"", does the state of the participant ""all"" change?
Answer: 
Yes
Sentence: ""The pictures are broadcast at a rate of about 60 Hz, which is how fast they need to move for us to see them as a moving, flawless picture.""
Question: In the event ""broadcast"", does the state of the participant ""pictures"" change?
Answer: 
"
9,gpt_neo_1.3b,change_of_state_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""This defeats the purpose of using a Tradename .""
Question: In the event ""defeats"", does the state of the participant ""purpose"" change?
Answer: 
No
Sentence: ""About 30 seconds into his address , he started flogging the terrorist issue just one more time .""
Question: In the event ""started"", does the state of the participant ""he"" change?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""This defeats the purpose of using a Tradename.""
Question: In the event ""defeats"", does the state of the participant ""purpose"" change?
Answer: 
No
Sentence: ""About 30 seconds into his address, he started flogging the terrorist issue just one more time.""
Question: In the event ""started"", does the state of the participant ""he"" change?
Answer: 
No
Sentence: ""The terrorist issue was flogged for 30 seconds.""
Question: In the event ""flogged"", does the state of the participant ""the"" change?
Answer: 
No
Sentence: ""The terrorist issue was flogged for 30 seconds.""
Question: In the event ""flogged"", does the state of the participant ""the"" change?
Answer: 
No
Sentence: ""The terrorist issue was flogged for"
